Order_ID,Customer_ID,Restaurant_Name,Food_Category,Order_Amount,Delivery_Time_Minutes,Payment_Mode,Customer_Rating,Promo_Used,Order_Date,Delivery_Area
3012,746,Sushi Place,Sushi,200,30,Card,4,Yes,1/22/2023,Zone 1
4692,800,Pizzahub,Pizza,200,50,Card,1,No,2/3/2023,Zone 3
3386,729,Biryani House,Biryani,250,35,Wallet,4,No,1/31/2023,Zone 1
1206,661,Sushi Place,Pizza,200,40,Wallet,5,No,3/18/2023,Zone 1
4582,564,Burger Town,Taco,150,35,Wallet,3,No,3/5/2023,Zone 3
5217,171,BurgerTown,Biryani,300,20,Cash,5,No,2/16/2023,Zone 1
2739,474,Biryani Hause,Pizza,250,25,Cash,2,Yes,1/29/2023,Zone 2
4896,469,Pizza Hub,Biryani,200,45,Card,6,No,1/16/2023,Zone 2
4016,868,Biryani Hause,Pizza,500,,Wallet,4,No,1/5/2023,Zone 3
3004,464,Pizzahub,Taco,300,40,Wallet,2,No,3/21/2023,Zone 3
2592,422,Pizza Hub,Taco,200,40,Wallet,3,No,3/3/2023,Zone 3
3003,758,Pizza Hub,Burger,300,35,Wallet,1,Yes,2/22/2023,Zone 2
3919,277,Taco Land,Pizza,250,30,Wallet,4,Yes,1/23/2023,Zone 2
1108,740,PizzaHub,Pizza,,20,Cash,4,Yes,1/17/2023,Zone 2
3981,186,Taco Land,Pizza,500,25,Card,1,Yes,3/7/2023,Zone 3
3495,382,Biryani House,Burger,250,35,Card,4,Yes,1/22/2023,Zone 1
2691,551,Tacoland,Sushi,150,45,Cash,4,Yes,3/28/2023,Zone 3
4985,546,Burger Town,Pizza,,25,Card,1,Yes,1/29/2023,Zone 3
5331,636,Sushi Place,Taco,500,45,Wallet,5,No,2/14/2023,Zone 3
2722,460,Biryani House,Sushi,500,35,Wallet,1,No,3/27/2023,Zone 1
5396,290,Burger Town,Taco,500,35,Card,2,No,3/7/2023,Zone 2
5910,968,Pizza Hub,Burger,200,30,Card,5,No,3/17/2023,Zone 2
2876,680,Taco Land,Sushi,150,25,Wallet,1,Yes,3/19/2023,Zone 3
3848,407,Pizzahub,Burger,200,50,Card,3,No,1/9/2023,Zone 2
3135,844,Taco Land,Taco,250,25,Cash,3,Yes,2/27/2023,Zone 1
3915,439,Sushi Place,Burger,200,50,Wallet,,No,3/20/2023,Zone 3
4807,181,Biryani Hause,Taco,150,40,Cash,4,No,1/3/2023,Zone 2
3899,619,BurgerTown,Sushi,150,20,Cash,4,No,2/10/2023,Zone 2
1194,463,Pizza Hub,Burger,300,20,Wallet,5,No,3/2/2023,Zone 3
5142,650,Sushi Place,Burger,300,20,Wallet,4,Yes,1/24/2023,Zone 3
3723,786,Tacoland,Biryani,150,25,Cash,2,Yes,2/27/2023,Zone 2
1172,111,Pizzahub,Biryani,150,20,Card,1,No,2/16/2023,Zone 2
2197,197,Pizzahub,Taco,300,40,Cash,5,No,2/21/2023,Zone 2
4953,514,Pizza Hub,Taco,200,45,Wallet,3,Yes,1/29/2023,Zone 1
4198,623,Pizzahub,Pizza,250,25,Cash,4,Yes,3/17/2023,Zone 1
1307,140,BiryaniHouse,,200,45,Wallet,1,Yes,3/23/2023,Zone 1
5160,893,Biryani Hause,Biryani,150,25,Wallet,3,Yes,1/1/2023,Zone 1
5199,150,Biryani Hause,Biryani,500,,Wallet,3,No,3/29/2023,Zone 3
5971,448,PizzaHub,Biryani,200,45,Wallet,4,No,1/5/2023,Zone 3
5531,495,Biryani House,Sushi,250,40,Wallet,2,No,1/21/2023,Zone 1
1479,334,Tacoland,Burger,200,25,Cash,5,No,3/21/2023,Zone 1
1175,920,Sushi Place,Biryani,150,,Card,3,Yes,3/1/2023,Zone 3
3817,151,Tacoland,Pizza,,50,Wallet,4,Yes,1/24/2023,Zone 2
1502,124,Burger Town,Taco,500,40,Wallet,3,No,2/19/2023,Zone 3
3161,144,BurgerTown,Burger,300,25,Card,,Yes,2/27/2023,Zone 2
3971,152,BiryaniHouse,Burger,150,20,Card,3,No,2/12/2023,Zone 1
1728,116,Pizza Hub,Burger,300,35,Cash,4,No,3/19/2023,Zone 2
5618,855,Biriyani Hause,Taco,500,45,Card,3,No,1/29/2023,Zone 2
1792,760,Biryani Hause,Taco,,45,Wallet,2,Yes,3/16/2023,Zone 3
4774,117,Biryani House,Biryani,300,20,Wallet,4,No,1/17/2023,Zone 2
4558,835,Pizza Hub,Pizza,500,50,Wallet,4,Yes,2/1/2023,Zone 2
2341,267,PizzaHub,Taco,500,45,Card,2,No,1/10/2023,Zone 2
3214,896,Biriyani Hause,Biryani,500,35,Cash,4,Yes,2/17/2023,Zone 1
2938,930,Pizza Hub,,200,30,Card,5,No,1/17/2023,Zone 2
5609,228,PizzaHub,Burger,300,30,Wallet,3,No,2/13/2023,Zone 3
2706,327,BiryaniHouse,Pizza,500,30,Cash,2,Yes,3/29/2023,Zone 1
4059,987,BiryaniHouse,Pizza,200,25,Cash,2,No,2/6/2023,Zone 2
3490,634,BurgerTown,Biryani,150,35,Wallet,2,No,1/6/2023,Zone 3
4495,990,Sushi Place,Burger,500,50,Card,1,No,3/23/2023,Zone 2
1959,363,SushiPlace,Sushi,150,30,Cash,4,No,1/24/2023,Zone 3
5977,319,Tacoland,Pizza,200,20,Wallet,4,Yes,1/14/2023,Zone 2
2930,478,Taco Land,Biryani,150,,Cash,1,No,1/18/2023,Zone 3
2804,325,Burger Town,Biryani,300,45,Card,3,No,1/9/2023,Zone 2
3268,880,BurgerTown,Biryani,150,30,Cash,2,No,3/23/2023,Zone 2
2903,762,SushiPlace,Burger,250,30,Card,3,No,1/20/2023,Zone 2
2470,577,PizzaHub,Pizza,150,50,Card,2,Yes,3/20/2023,Zone 1
2431,886,Pizza Hub,Sushi,150,45,Wallet,2,No,1/31/2023,Zone 2
4182,975,Biryani House,,300,40,Card,2,No,1/7/2023,Zone 1
5748,278,Biryani Hause,Sushi,200,20,Wallet,3,No,1/23/2023,Zone 1
5050,379,Biryani Hause,Sushi,250,40,Cash,2,Yes,1/28/2023,Zone 1
4101,633,Biryani House,Taco,150,45,Wallet,2,No,2/10/2023,Zone 1
3298,474,Biryani Hause,Taco,250,30,Card,5,No,3/16/2023,Zone 3
4326,708,Biryani House,Sushi,300,45,Wallet,2,Yes,2/17/2023,Zone 2
2270,201,Tacoland,Pizza,150,40,Card,5,No,3/13/2023,Zone 1
4173,157,Tacoland,Pizza,250,50,Card,4,No,1/15/2023,Zone 1
3340,447,Taco Land,,500,20,Cash,4,No,1/21/2023,Zone 1
2016,499,Biryani House,Taco,500,40,Cash,3,Yes,1/20/2023,Zone 2
2709,638,Pizza Hub,Sushi,250,30,Wallet,4,Yes,2/22/2023,Zone 2
3320,811,Pizza Hub,Pizza,500,20,Wallet,5,No,1/31/2023,Zone 1
1830,470,Pizza Hub,Sushi,500,20,Card,1,No,3/11/2023,Zone 1
4690,797,Taco Land,Pizza,200,40,Card,5,No,3/13/2023,Zone 1
4692,646,Biryani House,Taco,200,40,Card,1,No,2/20/2023,Zone 1
4213,587,PizzaHub,,200,40,Cash,4,Yes,2/14/2023,Zone 3
4598,572,Biriyani Hause,Biryani,250,35,Cash,3,Yes,1/1/2023,Zone 1
1460,699,BurgerTown,Pizza,200,25,Wallet,2,No,2/27/2023,Zone 1
4049,937,Pizzahub,Biryani,500,20,Wallet,3,No,1/12/2023,Zone 2
3162,958,SushiPlace,Burger,200,35,Card,3,Yes,3/20/2023,Zone 3
5361,147,Tacoland,Taco,150,35,Wallet,3,No,1/11/2023,Zone 2
2875,924,Tacoland,Pizza,250,20,Card,,No,1/29/2023,Zone 3
2110,448,Taco Land,,250,40,Cash,5,No,2/14/2023,Zone 3
1520,696,Pizzahub,Pizza,500,40,Wallet,3,No,3/23/2023,Zone 2
5124,883,Sushi Place,Burger,150,45,Cash,5,Yes,2/11/2023,Zone 2
2337,663,Taco Land,Burger,200,40,Card,3,No,3/18/2023,Zone 1
4068,299,Pizzahub,Biryani,200,45,Card,4,Yes,1/17/2023,Zone 1
3136,923,BurgerTown,Sushi,500,50,Card,3,Yes,2/6/2023,Zone 2
1802,738,BiryaniHouse,Sushi,250,40,Wallet,5,Yes,1/8/2023,Zone 2
3849,534,BiryaniHouse,Taco,300,40,Cash,5,No,2/19/2023,Zone 1
3477,181,Biryani Hause,Biryani,,25,Wallet,,No,1/5/2023,Zone 3
1876,933,Burger Town,Biryani,150,20,Card,3,Yes,1/28/2023,Zone 1
4467,921,Taco Land,Biryani,150,40,Card,,No,1/14/2023,Zone 2
5015,246,Biryani Hause,Burger,,35,Wallet,5,No,3/11/2023,Zone 3
2497,165,Pizzahub,Biryani,300,35,Card,2,No,3/12/2023,Zone 3
5801,447,Burger Town,Sushi,150,30,Card,2,Yes,3/20/2023,Zone 1
4838,125,Pizzahub,,250,45,Wallet,3,Yes,3/5/2023,Zone 2
3964,524,BiryaniHouse,Burger,250,20,Wallet,3,Yes,1/9/2023,Zone 1
5220,264,Burger Town,Taco,,50,Card,4,Yes,2/11/2023,Zone 1
2009,427,PizzaHub,Burger,200,40,Cash,1,No,2/8/2023,Zone 2
2051,230,Burger Town,Taco,250,20,Cash,4,No,1/2/2023,Zone 1
2212,693,Taco Land,Pizza,200,35,Wallet,5,No,2/1/2023,Zone 2
3814,488,Burger Town,Burger,500,35,Card,5,No,3/3/2023,Zone 1
1857,742,BurgerTown,Biryani,200,35,Cash,2,No,1/2/2023,Zone 3
1412,784,Pizzahub,Burger,500,25,Card,4,No,1/17/2023,Zone 3
4349,394,PizzaHub,Taco,,25,Card,2,No,2/19/2023,Zone 3
2575,886,Biriyani Hause,Biryani,500,45,Card,4,Yes,3/8/2023,Zone 3
5197,598,Pizzahub,Taco,500,20,Card,1,Yes,2/22/2023,Zone 1
3438,834,Pizza Hub,Pizza,300,20,Wallet,,Yes,1/23/2023,Zone 3
5588,824,Pizzahub,Biryani,500,,Card,2,Yes,2/22/2023,Zone 1
1834,365,BurgerTown,Taco,300,35,Card,3,No,3/29/2023,Zone 1
3229,717,PizzaHub,Biryani,200,30,Card,1,No,1/23/2023,Zone 3
1539,771,Taco Land,Taco,500,20,Cash,1,Yes,1/5/2023,Zone 1
5808,262,Taco Land,Biryani,150,30,Card,5,Yes,2/6/2023,Zone 1
3501,996,Pizza Hub,Burger,200,25,Card,1,Yes,2/1/2023,Zone 2
2276,142,Taco Land,Sushi,200,25,Wallet,4,No,3/26/2023,Zone 1
3973,168,Tacoland,Pizza,150,40,Card,5,No,2/23/2023,Zone 1
5628,418,Pizzahub,Burger,500,20,Card,3,Yes,2/17/2023,Zone 1
1308,111,SushiPlace,Biryani,300,50,Wallet,4,No,2/26/2023,Zone 1
1123,439,PizzaHub,Pizza,,50,Wallet,3,Yes,2/14/2023,Zone 1
1303,102,Biriyani Hause,Sushi,250,40,Cash,2,Yes,3/9/2023,Zone 3
4719,315,PizzaHub,Biryani,300,45,Card,1,No,1/23/2023,Zone 1
4853,923,Biryani Hause,Taco,150,50,Card,3,Yes,1/29/2023,Zone 3
2095,435,BurgerTown,Pizza,250,40,Card,2,No,1/14/2023,Zone 2
2107,336,SushiPlace,Sushi,250,,Card,1,No,2/9/2023,Zone 3
3817,887,Taco Land,,300,40,Cash,4,Yes,2/12/2023,Zone 3
3628,620,Tacoland,Sushi,500,,Card,2,No,2/4/2023,Zone 2
3255,311,PizzaHub,Burger,,35,Wallet,2,No,3/10/2023,Zone 2
3863,645,BurgerTown,Sushi,,20,Card,1,No,1/27/2023,Zone 3
3053,997,Biriyani Hause,Biryani,500,35,Card,4,No,2/24/2023,Zone 3
1250,216,PizzaHub,Sushi,250,25,Card,1,No,2/20/2023,Zone 1
3701,368,Biryani Hause,Taco,150,45,Cash,4,No,2/28/2023,Zone 3
2006,823,BiryaniHouse,Burger,,35,Card,2,Yes,3/4/2023,Zone 1
4467,317,Biryani House,Burger,500,40,Cash,5,No,1/30/2023,Zone 1
2523,883,SushiPlace,Biryani,250,30,Card,1,Yes,1/14/2023,Zone 1
4053,920,BurgerTown,Pizza,200,30,Wallet,4,Yes,3/2/2023,Zone 3
1465,775,Biryani Hause,,200,45,Card,2,Yes,2/9/2023,Zone 1
5761,626,Tacoland,Taco,150,50,Card,4,Yes,1/24/2023,Zone 3
1285,396,Biryani Hause,Biryani,500,,Card,4,No,3/13/2023,Zone 2
4726,334,SushiPlace,Taco,500,45,Wallet,1,No,3/27/2023,Zone 3
3404,689,BurgerTown,Biryani,300,25,Card,4,No,2/2/2023,Zone 3
4209,476,Biriyani Hause,Taco,250,25,Card,3,No,3/26/2023,Zone 3
4258,970,BurgerTown,Burger,300,20,Cash,2,No,1/5/2023,Zone 1
4565,164,Biriyani Hause,Burger,250,50,Card,3,Yes,3/5/2023,Zone 2
2530,465,Biriyani Hause,Sushi,300,45,Cash,4,Yes,2/24/2023,Zone 1
4681,277,Sushi Place,Biryani,250,20,Card,1,Yes,1/23/2023,Zone 3
2225,706,Burger Town,Burger,150,30,Cash,5,No,3/10/2023,Zone 3
4467,552,Taco Land,Burger,250,20,Cash,2,No,1/22/2023,Zone 3
5821,217,Sushi Place,Pizza,150,25,Cash,1,No,3/23/2023,Zone 3
5200,640,Pizzahub,Taco,150,30,Card,3,Yes,3/12/2023,Zone 1
3729,339,Burger Town,Pizza,300,20,Wallet,5,Yes,2/10/2023,Zone 3
5001,541,Biriyani Hause,Pizza,150,45,Cash,1,Yes,2/21/2023,Zone 1
3409,943,SushiPlace,,,30,Cash,4,No,1/23/2023,Zone 1
1610,186,Biryani House,Pizza,500,45,Card,1,Yes,3/7/2023,Zone 2
5787,570,Biryani Hause,Biryani,150,40,Card,5,No,1/28/2023,Zone 1
5277,562,Pizzahub,Taco,500,35,Wallet,1,Yes,1/29/2023,Zone 1
3501,856,BurgerTown,Pizza,500,20,Cash,4,No,3/27/2023,Zone 2
3666,335,BiryaniHouse,Sushi,300,35,Cash,,Yes,2/2/2023,Zone 2
4572,223,Sushi Place,Biryani,250,30,Cash,5,No,2/27/2023,Zone 3
5828,745,SushiPlace,,500,40,Wallet,3,Yes,2/4/2023,Zone 3
4219,159,Pizza Hub,Sushi,500,50,Card,4,No,3/2/2023,Zone 1
5102,487,BiryaniHouse,Taco,500,45,Cash,1,No,1/22/2023,Zone 2
5154,398,Pizzahub,Burger,,25,Cash,3,No,1/24/2023,Zone 1
1568,293,Biryani House,Biryani,300,40,Wallet,3,No,2/4/2023,Zone 1
1881,402,Burger Town,Pizza,500,25,Cash,4,No,3/7/2023,Zone 3
3328,497,Sushi Place,Burger,200,35,Cash,1,No,3/14/2023,Zone 1
1575,255,BurgerTown,Biryani,500,40,Card,4,No,3/6/2023,Zone 1
5406,876,Burger Town,Pizza,200,30,Wallet,,No,3/17/2023,Zone 2
1256,867,PizzaHub,Taco,200,30,Card,2,Yes,3/22/2023,Zone 3
3090,896,Taco Land,Taco,150,50,Card,3,Yes,2/21/2023,Zone 1
3311,757,BiryaniHouse,Sushi,500,35,Card,3,No,1/19/2023,Zone 3
4866,622,Burger Town,Biryani,150,50,Card,3,No,3/31/2023,Zone 2
5843,578,Pizzahub,Burger,200,20,Wallet,5,No,3/9/2023,Zone 2
5479,801,Burger Town,Pizza,500,45,Wallet,1,No,3/18/2023,Zone 3
4730,276,Taco Land,Biryani,250,50,Wallet,3,No,2/8/2023,Zone 2
5019,404,Taco Land,Burger,300,20,Cash,3,No,1/4/2023,Zone 2
4865,490,Pizzahub,Pizza,250,35,Wallet,4,No,2/2/2023,Zone 1
1636,898,PizzaHub,Sushi,150,,Wallet,5,No,1/9/2023,Zone 3
1378,197,Burger Town,Biryani,300,40,Wallet,5,Yes,2/4/2023,Zone 2
1355,280,Sushi Place,Sushi,150,20,Wallet,3,No,1/31/2023,Zone 1
4297,497,SushiPlace,Biryani,150,25,Wallet,2,No,2/14/2023,Zone 2
3066,509,Burger Town,Taco,300,40,Card,3,Yes,1/13/2023,Zone 3
3127,338,Pizza Hub,Sushi,200,20,Wallet,4,No,1/31/2023,Zone 1
4582,890,Biryani House,Burger,500,,Card,,Yes,3/27/2023,Zone 3
3164,311,Pizzahub,Burger,150,30,Cash,2,Yes,1/24/2023,Zone 3
3391,893,Burger Town,Burger,200,50,Cash,5,No,2/14/2023,Zone 1
2785,977,Pizzahub,Taco,200,40,Wallet,4,No,1/17/2023,Zone 1
4636,157,BiryaniHouse,Taco,300,20,Wallet,3,Yes,2/17/2023,Zone 2
2008,847,Biryani Hause,Sushi,500,40,Card,3,Yes,2/19/2023,Zone 1
2046,486,PizzaHub,Taco,200,30,Wallet,1,No,2/23/2023,Zone 2
5186,545,Biryani Hause,,150,40,Cash,4,No,1/20/2023,Zone 1
3294,877,Taco Land,Burger,500,30,Wallet,4,Yes,1/24/2023,Zone 1
5956,774,Tacoland,,500,35,Cash,2,Yes,1/15/2023,Zone 2
4911,880,SushiPlace,Pizza,200,40,Wallet,2,No,2/18/2023,Zone 2
3953,792,BiryaniHouse,Sushi,150,20,Cash,4,No,2/17/2023,Zone 2
1404,363,Taco Land,Pizza,300,30,Cash,2,No,3/4/2023,Zone 2
1960,872,Pizza Hub,Sushi,250,45,Card,4,Yes,3/27/2023,Zone 1
5733,339,Taco Land,Pizza,200,45,Wallet,3,No,3/15/2023,Zone 3
3629,427,Burger Town,Biryani,250,35,Wallet,5,Yes,1/9/2023,Zone 1
3021,761,Taco Land,Sushi,300,25,Wallet,1,Yes,1/16/2023,Zone 1
1502,467,SushiPlace,Taco,300,20,Wallet,1,No,3/24/2023,Zone 2
2286,133,Biriyani Hause,Pizza,300,20,Wallet,3,No,2/10/2023,Zone 3
4919,488,BurgerTown,Pizza,300,45,Card,3,No,3/3/2023,Zone 3
1932,764,Sushi Place,Burger,300,30,Cash,2,No,1/16/2023,Zone 1
5389,706,PizzaHub,Sushi,,35,Wallet,4,No,1/20/2023,Zone 3
1149,560,Tacoland,Pizza,500,30,Cash,2,No,1/30/2023,Zone 3
4060,973,Pizza Hub,Pizza,500,,Cash,1,No,3/8/2023,Zone 3
2415,787,Biriyani Hause,Taco,150,25,Card,5,No,3/24/2023,Zone 2
3855,282,Biryani House,Pizza,300,25,Card,3,No,3/28/2023,Zone 3
3909,493,Sushi Place,Burger,250,30,Cash,3,No,2/22/2023,Zone 2
2563,873,BiryaniHouse,Pizza,200,35,Card,3,No,2/10/2023,Zone 1
2293,182,Sushi Place,Pizza,300,20,Cash,4,Yes,1/24/2023,Zone 1
4632,259,Burger Town,Pizza,200,,Wallet,5,No,1/7/2023,Zone 3
5546,679,PizzaHub,Sushi,500,25,Cash,4,Yes,3/12/2023,Zone 1
5032,128,Biriyani Hause,Burger,,30,Card,1,No,1/23/2023,Zone 2
1753,254,Biriyani Hause,Pizza,500,25,Card,3,No,3/26/2023,Zone 1
1813,726,Biryani Hause,Burger,500,50,Wallet,3,No,3/12/2023,Zone 2
2342,669,PizzaHub,Pizza,150,45,Wallet,3,No,1/10/2023,Zone 1
1801,750,PizzaHub,Biryani,200,45,Card,2,No,3/2/2023,Zone 3
2605,774,BurgerTown,Sushi,300,35,Wallet,1,No,1/5/2023,Zone 1
1394,470,Taco Land,Sushi,200,25,Card,5,Yes,3/11/2023,Zone 3
5729,784,Biryani Hause,Burger,,45,Card,3,No,3/25/2023,Zone 2
1311,325,Burger Town,Pizza,500,25,Card,2,Yes,2/5/2023,Zone 3
1914,774,Pizza Hub,Burger,500,,Card,5,No,3/22/2023,Zone 1
3992,778,BurgerTown,Taco,250,20,Wallet,2,No,2/13/2023,Zone 3
3550,986,BiryaniHouse,Sushi,250,35,Wallet,4,No,2/19/2023,Zone 1
1232,173,Taco Land,Taco,150,50,Cash,3,No,1/15/2023,Zone 1
5492,449,Pizzahub,Biryani,200,45,Cash,4,No,1/25/2023,Zone 1
4063,941,Pizzahub,Burger,300,35,Card,4,Yes,3/16/2023,Zone 3
5714,963,Tacoland,Burger,150,50,Wallet,3,Yes,2/26/2023,Zone 3
4650,146,Tacoland,Biryani,150,20,Card,2,No,2/18/2023,Zone 2
1432,289,PizzaHub,Sushi,250,30,Cash,2,Yes,3/11/2023,Zone 3
1992,151,BiryaniHouse,Biryani,300,30,Card,2,No,3/5/2023,Zone 3
5744,955,Biriyani Hause,Sushi,250,40,Card,2,No,3/2/2023,Zone 2
4642,809,BiryaniHouse,Biryani,500,40,Card,3,No,1/1/2023,Zone 3
3813,765,SushiPlace,Burger,300,35,Card,3,No,1/27/2023,Zone 2
5829,771,BiryaniHouse,Biryani,300,45,Wallet,5,No,2/16/2023,Zone 3
3187,432,BurgerTown,Burger,200,30,Wallet,1,No,1/29/2023,Zone 1
4478,146,Pizzahub,Biryani,300,40,Cash,4,No,3/26/2023,Zone 1
3339,272,Sushi Place,Sushi,200,35,Wallet,2,No,2/19/2023,Zone 2
4316,266,Taco Land,Biryani,,20,Wallet,5,No,2/22/2023,Zone 3
5679,287,BiryaniHouse,,200,35,Card,3,No,1/6/2023,Zone 2
4187,230,Pizzahub,Sushi,500,40,Card,2,Yes,3/19/2023,Zone 2
1866,961,BiryaniHouse,Burger,300,40,Wallet,2,No,3/27/2023,Zone 3
2872,673,Taco Land,Burger,150,35,Cash,2,No,2/20/2023,Zone 3
1575,512,BiryaniHouse,Taco,,45,Card,4,No,1/29/2023,Zone 1
5279,859,Pizzahub,Burger,150,40,Card,4,Yes,1/22/2023,Zone 1
5382,342,Pizza Hub,Taco,200,50,Wallet,1,No,2/20/2023,Zone 1
3118,778,Pizzahub,Burger,250,25,Card,4,Yes,2/2/2023,Zone 1
4462,484,Biryani House,Burger,200,50,Wallet,3,Yes,2/21/2023,Zone 1
5711,960,Pizza Hub,Biryani,,30,Wallet,1,No,3/19/2023,Zone 2
5793,124,BurgerTown,Pizza,200,30,Wallet,2,No,1/17/2023,Zone 2
5813,302,Biryani House,Taco,300,30,Cash,3,Yes,1/1/2023,Zone 2
4279,247,Biriyani Hause,Pizza,300,20,Wallet,5,No,3/16/2023,Zone 2
1971,299,PizzaHub,Burger,250,45,Card,1,Yes,3/11/2023,Zone 2
5526,334,Biriyani Hause,Burger,,45,Wallet,2,Yes,2/12/2023,Zone 2
3281,485,BurgerTown,Taco,300,50,Cash,4,Yes,3/5/2023,Zone 2
5321,241,PizzaHub,Taco,200,35,Cash,3,Yes,1/5/2023,Zone 2
4395,679,PizzaHub,Taco,300,25,Card,1,No,2/21/2023,Zone 3
1652,961,Tacoland,Sushi,150,40,Card,4,Yes,1/17/2023,Zone 1
1446,324,Pizza Hub,Pizza,250,45,Wallet,4,No,2/19/2023,Zone 2
5279,709,Biryani House,Burger,500,20,Wallet,3,Yes,3/7/2023,Zone 2
4558,668,Taco Land,Sushi,250,30,Wallet,5,No,2/7/2023,Zone 1
5852,809,Biryani House,Pizza,500,20,Wallet,4,No,3/29/2023,Zone 2
3031,217,SushiPlace,Burger,300,50,Card,2,Yes,3/27/2023,Zone 1
5480,824,BurgerTown,Pizza,,40,Cash,6,Yes,2/8/2023,Zone 1
1149,687,Taco Land,Pizza,300,35,Cash,2,No,2/20/2023,Zone 3
4968,330,Sushi Place,Sushi,250,35,Card,3,Yes,1/31/2023,Zone 1
4405,189,Pizzahub,Biryani,250,25,Card,6,No,3/24/2023,Zone 1
3693,403,Burger Town,Sushi,150,50,Card,4,Yes,3/18/2023,Zone 2
2376,621,Biryani Hause,,,20,Wallet,1,Yes,3/2/2023,Zone 2
3653,979,BurgerTown,Burger,150,,Cash,4,No,3/17/2023,Zone 3
1789,913,Taco Land,Sushi,150,35,Cash,4,Yes,1/13/2023,Zone 1
5140,770,SushiPlace,Taco,500,,Card,2,No,2/5/2023,Zone 1
2920,628,Pizza Hub,Biryani,300,30,Card,5,No,1/29/2023,Zone 1
2032,106,PizzaHub,Burger,200,30,Card,,No,3/12/2023,Zone 1
3902,384,SushiPlace,Burger,250,45,Wallet,2,Yes,3/27/2023,Zone 1
2914,842,Biriyani Hause,Burger,250,45,Cash,2,No,3/23/2023,Zone 2
1342,252,SushiPlace,Sushi,300,20,Card,3,Yes,1/12/2023,Zone 2
2413,847,Biryani House,Sushi,150,30,Wallet,2,No,3/20/2023,Zone 3
4687,893,Biriyani Hause,Burger,150,30,Wallet,1,No,2/18/2023,Zone 1
2447,366,PizzaHub,Burger,150,45,Card,3,Yes,1/3/2023,Zone 3
4086,614,BurgerTown,Sushi,200,35,Card,3,No,1/14/2023,Zone 3
1140,596,SushiPlace,Burger,200,35,Cash,3,No,3/1/2023,Zone 3
2319,757,Tacoland,Taco,300,50,Wallet,5,No,1/1/2023,Zone 3
2082,938,BiryaniHouse,Biryani,150,40,Card,2,No,3/6/2023,Zone 1
2053,638,BurgerTown,Biryani,,40,Card,1,No,2/12/2023,Zone 3
2324,700,PizzaHub,,200,25,Cash,4,No,3/21/2023,Zone 3
5144,139,PizzaHub,Taco,500,25,Wallet,3,Yes,2/2/2023,Zone 1
3110,593,Biryani Hause,Burger,150,35,Cash,2,No,2/15/2023,Zone 1
1715,954,BiryaniHouse,Sushi,150,20,Wallet,5,No,1/3/2023,Zone 1
1826,208,BiryaniHouse,,200,50,Wallet,3,Yes,2/4/2023,Zone 1
5862,133,Biriyani Hause,Pizza,250,40,Card,6,Yes,2/7/2023,Zone 1
3806,218,Biriyani Hause,Biryani,200,25,Wallet,,Yes,1/23/2023,Zone 3
3313,377,Tacoland,Biryani,500,25,Cash,4,No,1/24/2023,Zone 2
2958,802,Pizza Hub,Taco,300,30,Cash,2,No,2/16/2023,Zone 2
3208,193,Taco Land,Taco,200,30,Cash,4,Yes,3/27/2023,Zone 2
5012,348,BurgerTown,Biryani,150,35,Card,1,No,3/2/2023,Zone 3
5513,686,BurgerTown,,200,20,Cash,1,No,3/17/2023,Zone 2
4048,987,Pizza Hub,,250,45,Card,4,Yes,1/19/2023,Zone 2
5730,524,Biryani Hause,Taco,,,Wallet,5,No,3/31/2023,Zone 2
4742,963,Biriyani Hause,Pizza,300,30,Cash,5,No,2/18/2023,Zone 3
3997,881,Biriyani Hause,Pizza,300,20,Cash,2,Yes,3/7/2023,Zone 1
4041,403,Pizzahub,Taco,200,40,Wallet,3,No,3/5/2023,Zone 1
2156,857,Taco Land,Sushi,300,40,Cash,5,No,1/7/2023,Zone 3
4306,180,PizzaHub,Taco,500,20,Wallet,3,No,2/28/2023,Zone 3
3406,815,SushiPlace,Taco,500,20,Wallet,4,No,1/11/2023,Zone 1
1788,295,Sushi Place,,,50,Cash,1,No,1/29/2023,Zone 1
2924,974,Pizzahub,Sushi,200,50,Wallet,6,Yes,2/28/2023,Zone 3
5795,687,Sushi Place,Pizza,250,40,Wallet,4,No,2/22/2023,Zone 3
3923,619,Burger Town,Pizza,200,25,Card,5,No,1/6/2023,Zone 1
1593,149,Burger Town,Sushi,150,25,Card,3,Yes,3/30/2023,Zone 2
3840,962,Sushi Place,Pizza,300,30,Wallet,1,Yes,3/11/2023,Zone 3
5947,656,Biryani Hause,Taco,150,35,Card,3,No,3/10/2023,Zone 3
3146,717,Burger Town,Taco,500,,Card,6,No,3/25/2023,Zone 1
4978,710,Sushi Place,Burger,150,45,Cash,5,No,2/11/2023,Zone 1
1631,977,Biriyani Hause,Pizza,500,40,Card,5,No,2/9/2023,Zone 2
3834,297,Biryani House,Sushi,300,30,Card,2,No,1/3/2023,Zone 1
3093,245,PizzaHub,Taco,300,30,Card,3,No,3/28/2023,Zone 2
5178,325,Biryani House,Biryani,300,40,Card,2,Yes,1/4/2023,Zone 3
1512,157,PizzaHub,Biryani,150,30,Card,2,Yes,3/14/2023,Zone 2
2940,381,BiryaniHouse,Biryani,500,20,Cash,5,No,2/27/2023,Zone 3
1305,178,Pizzahub,Taco,500,40,Card,2,No,2/25/2023,Zone 2
