Gene,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20
Gene_488,9.076860370180503,7.360115900180313,4.755457499915277,6.2328680874268985,5.391993857062676,4.985520273292586,4.6599279288760656,6.432216690759254,5.3186197649304265,6.967826024025204,6.326832209,6.865358709,6.089360738596239,6.984569845957198,6.614105805289684,5.640159539219612,6.895850880102806,6.0914800059775684,5.893867992387684,5.523800839601013
Gene_489,6.993782214530439,7.3739143852114495,5.147613233925896,6.475365611,6.632454216642301,5.525821824896035,5.228228042607125,7.609520665775973,6.227495875732053,6.635967750711738,6.1660188478745726,6.996462615412984,6.888940005593037,6.353393797458957,6.599643640725035,7.271696791522558,5.850033708829139,4.884579996469794,7.301129852178573,5.470221747969282
Gene_490,5.177923988172073,4.780715533477807,5.430550226,5.875978612610003,4.935779993182651,5.990155191349617,4.3114948119314995,4.879952577530128,6.670911248276875,6.603790520277894,5.3096618766560955,4.203802244665448,6.571283053164296,4.378547375447779,5.249741192308263,6.588236794515058,6.721921252408372,5.348295851781766,5.865846673007595,5.127405473593847
Gene_491,5.608123234613133,4.982235690923047,4.972596448473989,5.626731754058686,6.644518491645291,6.928245691344324,5.503468264518031,4.846507574015217,6.267843637866333,5.1764650293741505,5.451603212188817,6.266215260152907,5.498353321203543,5.7557849598243305,4.535293318382433,7.132956164806138,6.510066593171066,6.792905371837202,7.290425324616862,5.174787124454284
Gene_492,5.4817473611387975,7.325276090437038,6.827115428565768,6.157974312251452,4.728080998887277,6.211396567470659,7.062657290787526,5.624366334234464,7.351114089986715,7.292745289518207,5.6416055169719765,4.105165632417789,9.140422910102238,5.850414684682624,7.038727899914912,4.761838855664541,6.996388425643009,7.857590876649666,5.9397192509720185,4.989118503410399
Gene_493,7.663732832143474,6.305243126531353,6.5873916998060125,7.414187288,6.447393937068975,5.4987658922097875,5.551457163472139,6.238554953773739,4.709438578053781,5.856741084635807,8.405639123897643,6.040090392890411,7.784282701972088,8.292428227493458,8.524630047,7.463378120723739,8.571353103,8.568951952247001,6.319366197319547,7.738984196761274
Gene_494,7.096547118230253,3.808746148834719,7.534482101794515,7.122374218703159,5.540235384169524,6.543390828,6.0031477269063265,7.229990368438683,6.982683142769941,4.599929276816991,8.435985124229244,4.664983754351976,5.914581167166934,7.941746122051702,7.1041751565436755,5.4866033192239385,6.206135379622604,5.997888320015177,5.251928195678333,5.925747892506918
Gene_495,6.587262413464177,5.794372146356753,6.082832571,5.271828099030184,7.748137069120835,7.040061819902576,5.260228836027033,4.665389393089767,5.614327369022152,6.434502646091306,5.720033867193471,6.1127489380767495,5.251616819308967,4.723381799755339,5.958719226607629,7.715118218,6.082202926262797,5.668406221068454,6.754085805038498,5.8416803874046215
Gene_496,6.240205843946223,7.253132824768244,6.789919722180852,6.969569025752907,6.326855400610437,4.6107012697890095,5.804301468853098,7.0600897399086655,5.948477071475354,6.503090368623747,7.868032925,5.996087490704921,6.7004970631581635,5.245395617606727,6.503089253336663,6.275093476943754,5.943493875340792,5.498242238830279,5.361969834347626,6.282352663979653
Gene_497,5.6812516847538665,4.970188151458155,5.876655936,6.309047443032654,5.344312280538556,5.7642887551433315,5.060536758014018,7.119244917564096,5.705544242411966,7.452755545126183,6.628939109696473,5.872837203705869,6.287267929120793,5.962085321867231,6.098526024905388,5.799555017322775,6.017972579368308,8.698040456817427,6.311634298807425,6.645296958431043
Gene_498,7.528747850540908,5.918954035278256,4.9915512674526505,3.9141021222666628,4.527962926973208,4.626165175,7.378469627461505,6.115824587226946,6.389604524091988,3.779578991064874,6.438023605328097,5.737183177,7.293989213291668,5.7088362295736585,7.055054548942551,5.665793001933551,5.040027480855959,6.365396208236193,4.895331643897894,6.535640225016609
Gene_499,4.802033570782738,6.887079776446287,6.286774112382586,5.852794721314403,6.5648423586001226,7.635797806135815,5.778957536,6.069369803,6.192596918731305,8.392109635273993,4.805841343908684,5.680991969527147,4.568270303475258,8.824167009402728,4.346040440383685,6.009813740396404,7.1433042743300135,7.036385908587025,6.851342122173137,5.6827716117785245
Gene_500,3.9006437355809744,6.683223014788808,5.885197751240936,6.566771726,5.342627446005276,5.951034969,6.711410579465495,9.112910201,6.808036189402071,5.151934401969491,7.351088946337002,6.9133910908021825,6.212299617660476,6.240580757726592,5.696077352384627,5.090347974166962,7.237150975478716,7.312207993601532,5.1158908589700784,5.846214834853808
Gene_501,5.576240317977296,5.546585891616146,4.204356827369985,5.669909808298563,6.732829081821745,4.725767880923205,7.048482651050593,6.487774821084338,5.265766678028962,5.858470362662152,5.856576783541071,5.967344096,6.064294878587582,6.946861462,5.252782691513256,5.153653008,7.236619742142976,5.537355258118701,4.736964646422933,5.514870058
Gene_502,7.5983218076410335,6.733547813505866,6.0087836548981475,5.762316683039016,6.07660907,5.488236442057697,3.8952504942809854,8.042177911,6.155324999199402,6.398147265122537,7.3961111428584125,9.557502378131737,9.388484175054474,9.452071202431709,9.180726341,9.097691465519027,7.168738716738738,8.293413157,7.1779309026252935,8.068782560451705
Gene_503,5.942092250123091,5.264883199275412,5.814075519051229,4.400605237805689,8.277086498053304,4.765488001577604,4.968033716152821,5.559740796,7.288075724852377,6.014508999262654,6.684104990934741,6.134583284812247,7.311480818960295,4.858584207772781,6.500238351,4.751697198130682,6.094176469173642,6.740333422556478,5.785497433175781,6.551126604086956
Gene_504,4.763864203969538,7.254338360757339,6.731000626785481,6.538434957216452,6.715734241,8.394361900582451,8.185094895036112,5.3132846569967045,7.623884992811153,6.3831681897589005,5.040267665167066,4.336310021803617,6.5570296224878035,7.744010234075732,5.003955059830108,7.222194180106795,6.043423408816411,4.664308478306924,4.8684946986478375,6.015784773
Gene_505,6.499095816137749,4.307729168356671,5.829614234611804,5.187176409663435,6.828058814893309,7.071080500402805,3.9255136489836886,5.9779651359957295,7.121861504794252,5.813321037686555,5.595537712075896,4.6870870232417605,4.305960718774595,5.153280672073494,6.193809008331118,5.993599247396862,5.498762042499922,6.201887194291483,7.040026719862688,6.394126510434148
Gene_506,6.729063645002364,6.351165467627084,6.341660231952626,5.728685021931702,4.783419196,4.878469852574972,6.709352514455317,6.019458255518883,5.861487755392775,5.576109957677647,5.878691329,6.928072006660689,5.040149697783705,5.775080460444649,5.798912064399632,4.7630467415571545,5.580125837715642,3.925040319104697,7.9121780476629535,5.062586211563687
Gene_507,5.694811154519249,7.046911794488139,5.6647559181319735,4.658935286698432,6.743651775540173,5.7951233361352825,6.031395865532777,7.607578306,5.979439442649493,6.289183673118726,7.586114131421311,6.0380845057194925,6.564864132155959,5.511200201649069,6.207929691961675,6.650489639988436,6.6645524143941826,6.774773390074357,5.6316672899608236,5.519640327508645
Gene_508,4.821076508701674,5.780330548,6.609526045208601,4.444626266158758,6.200845093,6.100791072644807,6.041287455587439,7.037158898658243,6.334438514848522,7.478071898356444,6.438384676919165,8.213203068827802,9.200862834,10.124166104625367,8.547648732175135,7.399670825582391,6.044937470889664,9.498579852680741,6.607895513948801,7.124718850800464
Gene_509,5.006410484405964,6.135924567218348,6.084466786389948,4.930745506,6.9562950020913465,8.324673305852818,5.982993925516169,6.505021088273767,6.084518475815328,5.286415330092824,5.7756931720563545,5.930544862148981,6.0358026,6.138147556367575,3.5846367379214703,6.014655909870127,3.7704244258881228,6.732218073090995,5.444874844196388,3.8429632747766496
Gene_510,4.179239722197984,5.294226516904635,4.608041619048269,7.704102078059118,5.884890306076761,5.654080671,6.889153824787806,4.878248897144112,5.233135961995448,6.068072269248621,5.1857953226146245,5.429924660815346,7.190699617555005,6.196637741750245,6.344444944,7.181221634220601,5.903855712075511,6.754187961032403,6.683861113931992,4.713530506430588
Gene_511,7.0287689914234805,6.501685045168788,6.248325142515882,6.078117735236017,6.400235855526775,6.201652905129254,4.970027725223064,6.046079221633152,4.926311341082247,6.081082542900823,7.4729835776298295,4.5796982199293055,6.917366649477848,4.482926963094368,6.601236788151673,7.861914878150173,5.787021343449789,5.743644357146854,6.610439999316849,5.670603544037457
Gene_512,5.519352058511759,8.539381622782862,5.960105616248288,4.595760433738411,5.8658197893230755,6.519358745637888,7.673363946152524,5.410547600061282,4.4175720259763605,6.816837011430981,7.818278703742822,6.192192249458696,5.679830491779274,5.4597144721043165,5.06705153,5.372245013242511,5.649326606341403,5.512360927,5.341824725862896,8.09884123
Gene_513,4.619401294100349,5.563844558492515,5.742379514489006,5.930366546699892,6.689164457074336,5.316365717713612,5.726270747833239,5.985729647050611,6.149597957518788,6.0978271747079225,4.969904924,6.146632587646175,6.592521009760872,6.6301079955837325,5.941392924217528,5.759297428,6.4515474912395065,6.266521649978201,5.741041165232486,4.438121428275569
Gene_514,6.436005775,6.843839509641738,6.392634115650968,6.4535855235092185,4.417776833253522,6.0502276991656805,6.479507548001608,6.728941195,5.307649225766205,5.340960725111355,5.532076277666753,4.853449836292542,5.3328404499336735,6.0332232385169595,6.358736143996616,7.780452751292406,5.462593621096186,6.774625635,6.305960024437836,7.295997671
Gene_515,5.425899324716402,6.536413899891343,7.033881054924208,5.592539892708398,6.907962313627049,6.123479809164595,5.875714222837564,5.788615770182031,6.746611364602157,6.325577817,6.576228719595626,4.991518572713684,4.276953970708769,6.311261699667504,5.471549002099609,5.019686254049403,4.732422295466923,6.160975497587155,7.5077076993133645,5.591327654293958
Gene_516,8.275825427647638,5.147775357002676,6.518101702029976,5.470798990188487,5.1307130130113565,5.989132862965028,6.137352479407036,8.918173555060093,5.815854184316798,4.869821270515317,6.590270311075322,5.897733649782407,4.710617910896607,6.734811343510417,4.905307955972629,6.021626630593564,5.658479584994695,6.893077434565692,4.9418490075293136,6.390869908
Gene_517,6.273010717494386,3.9253599624536317,5.9080432173957345,6.0160252822951605,6.7946003829452115,6.973622249427847,5.496430381092282,5.849385985370067,5.233879169389329,4.871937445192306,5.160202592651299,5.488894787671215,2.364799772459898,8.092098571617909,6.550556932826232,5.232652514061836,4.875344311667006,5.504351247,6.716879534819451,4.107915074415074
Gene_518,6.309894779380635,4.726414451403401,5.5853730994281365,5.004826040100762,6.549683186,7.801430099266488,4.698412017196668,4.1469815171024305,5.875113114649933,6.015697795957759,5.858415580705662,7.770641872462673,4.866053664032195,6.080385038763655,8.203309815257757,6.632151629690773,6.125923820485455,6.506636454909003,5.599134664990298,7.299631285
Gene_519,6.2186593067572975,5.553679484765655,5.799360701174568,6.367510410540602,7.040430892644839,4.044951229681717,5.631060560968538,6.213808793941063,5.0820238953892645,7.731169631767299,5.600669977099788,4.040818391264023,5.6086968960595405,5.033265470123297,5.718805987802571,5.740915940919369,7.197423199804907,6.695292726664386,6.263265487575397,5.997054588667405
Gene_520,5.364590119771263,5.9587073129927175,6.556022096842291,5.408715211198105,4.1534269521955824,5.571345473083467,7.0294405559270405,5.663104873214861,5.153565698541021,6.925672209502721,4.941141991142006,3.8188247623343226,6.113160011392783,6.794641203573659,5.8916661167554105,5.465145677213299,6.4645021652142125,5.916667799375653,7.685744191973962,7.232728342068285
Gene_521,5.669225103976947,5.489839186349783,6.1494560896633095,6.770750209618788,8.381713531732546,6.8272361076574235,7.159839966388344,5.494033801012145,4.974131894030524,6.062331349619123,6.959508057,6.757734114209904,4.7098325855485434,6.662993702052599,6.376325957646575,6.606424728391163,6.492609486813053,6.452762587848065,8.700866469549595,5.923814330048081
Gene_522,6.107169915259596,4.921487258635403,5.824705470095987,6.399317601719131,6.360393395,6.504287853384272,6.290964730137443,5.492991340729944,5.4860993733511565,4.801048602006124,6.936337380829331,5.529010189735997,6.7906415838876715,6.939319890232455,6.364426077135348,7.669246942,5.115723963639582,5.512779058331778,6.212380086023489,6.880806853484222
Gene_523,7.784775039185095,6.013450364619293,5.775146944205148,5.071207918547541,8.935657902327778,4.9266719677771045,5.571152074393926,6.4158368362860605,6.600212965744277,6.957932055215684,6.179429521294933,7.285759036510566,5.3383101290336805,4.859421510511446,6.308128336536504,5.922819723886303,6.54286372,5.972597709133496,5.659980209376543,5.925062428276276
Gene_524,7.807608507769263,6.506157655460712,4.943969200033332,5.743054874878219,6.307832372513885,8.068226041505824,4.6021945215757025,7.2025765052252275,6.179914369546417,6.837830535229481,6.028848894793185,5.695018700151669,5.796867953676572,5.596406663,6.856665119869406,6.1940210045057995,8.256752472168767,6.160704551278462,5.449142529671338,8.670675374863064
Gene_525,5.898005283364068,5.157567369873673,6.750872779401332,6.6544310271056215,6.972056965739722,5.986695364621364,5.400177977,4.4412130049761585,6.819373268139406,6.423889482443986,6.413626377714335,6.9901247868928165,6.5921029832024916,6.623011029297748,6.535654051352474,4.8979154352239345,6.367529047561412,4.6751386961497605,5.825637163587466,5.274382543436713
Gene_526,5.034217367136041,5.461426326703376,5.533241188048559,4.517015568017582,5.182317603394866,4.866169643193646,5.587520988112063,5.261302501670437,4.3729950791332515,8.022590230569481,6.357470185848724,6.334126247338235,6.481145890765187,6.287296572749087,5.393174658213601,5.738996511,6.920396161254485,7.067856677,4.853216901,4.469072367487353
Gene_527,7.252540731029231,5.220980578480014,6.272421397,6.417465089821295,7.191085854773477,5.181394973339922,7.092106783982426,5.452094695793065,4.664137595831386,6.7241365593144975,5.273110616795288,7.045207582,7.214884030183034,5.075288119598828,6.307309353736338,7.834431333140087,6.4153114772403335,7.4215032852330935,6.9987265700830985,5.089801293772089
Gene_528,7.290758424122428,8.587908973530684,4.800274734909786,6.698919685080789,5.590198756206467,6.783358710524031,4.529510448768749,4.737230224301436,5.224125176833516,6.0789640456680845,8.088693218659499,7.959917734247243,8.191636427843033,8.671050805084619,8.444915075537764,4.733714524817714,6.446187763441163,5.967927668183286,7.9483188178245285,8.369161103981149
Gene_529,5.358918733461644,6.659054344,7.026894618257915,6.599577541245356,7.618787639660868,6.415826629455343,4.783103289659833,7.3633765135383396,5.394843764394002,6.9104185,6.2832249586107185,5.041071732285384,6.674144005119989,6.716262496468529,4.744850932794842,4.533961798551128,5.999868313773062,7.791782273613359,7.699742742198643,6.563404360448052
Gene_530,7.573734216555106,6.456688010730399,4.503841187,5.081787833490209,7.322744466885135,5.830877314357184,6.079573534942166,6.758824416163609,6.696322862080324,6.2787998123854605,5.270003328419923,6.886842659488585,5.547575735190959,5.232492963326189,3.856033168378006,6.1023821983476525,5.370132650862625,6.096430379528504,3.7006423037629386,6.169826672583687
Gene_531,5.791331628779534,5.687331554267643,6.857898825291343,6.553569531067794,5.742699999382211,7.082112312993141,5.870965884870216,5.148337825665607,5.241029301096655,5.0212591636902335,3.568878836028372,7.0879402532685525,6.521891234135085,5.721335228575413,6.562719860082079,5.021925737336447,6.072375515614892,6.794774038460336,2.9057107509086104,5.552775640322476
Gene_532,5.727589983396313,7.233724278336193,5.1949048189694915,6.188475761018103,5.343310654372587,5.739690958728563,4.489958788014748,5.779461770843462,5.806294620195038,6.540287944035695,7.319176736,8.008441890879748,9.036142767204195,7.568688542216613,7.869997515151119,6.064193258619218,8.907418669677508,7.842461386839755,8.111951234759708,8.266017657168458
Gene_533,6.223280913255371,4.801607875047955,7.0841982440435425,6.210303040221995,6.198393517177487,5.990817646614861,5.482242553,6.217802339748726,6.475588435928582,4.253104308654445,6.6362358284303244,6.347363403516125,8.647884213557088,6.453935888403775,5.534754570830919,5.438643262476053,5.607241047583191,4.498163075370162,6.039864207491586,6.783468106208917
Gene_534,5.4612391626539045,5.745053029596411,6.256170605694278,7.193311005927126,5.228259185403218,5.502038153182158,5.487465889,5.198472409895459,5.652813504887738,6.770802219987971,5.386636399376764,5.192619943715888,7.515945146294234,4.573516843378835,3.9321816235226987,4.847098056352618,4.459567282875703,6.386226064104582,5.6392954995504265,5.780312955
Gene_535,4.946164504635655,6.427814395152903,4.2980977699816645,5.438662003557794,5.670510699782014,7.674859672914065,5.725197695247312,3.7987565265490817,4.001111093,6.034029586346681,7.152934176974773,5.308665138837224,6.775089411745641,7.511322799203203,5.544337501986339,6.737022855556313,5.758182087,6.9240981288407895,4.428510812423727,4.354487754874654
Gene_536,6.613770855789909,6.375455857627252,6.167570105800991,7.162259597505667,5.460408779262869,6.894910556026825,4.367985114973583,5.095052167061934,4.192958605068184,5.725154699330208,5.608732285,5.111075190940229,5.483290890570115,5.7804734175528605,6.720013531836251,5.592339421434065,5.176138689376914,5.6484866232411015,5.230854720193382,5.065994497937286
Gene_537,5.953738782733658,6.114101492,6.061883352887135,5.072446669188272,5.809759155586784,4.502553331394251,7.363228975,5.696373927101999,5.511113880956309,7.588940328444083,4.386983186423031,6.069478116221078,5.431294293402947,6.966278739234672,4.552603908,5.457916444952121,7.812907220658749,5.060390483,5.763466747903876,4.784156017174632
Gene_538,4.757753466450771,4.874412885968031,4.903779675131435,5.932128618300518,6.4316316296375975,6.7396754681178335,8.571995317494968,3.7505675457992362,6.608735589124417,5.442869427427769,4.651572487219019,7.547310983087678,6.1710394926371475,6.133678838237623,4.303683764883778,6.358741388108303,7.157421945993826,7.149477061,6.66833323,4.870514422404596
Gene_539,5.413584851111226,5.380227871746122,5.091230329192027,7.684524834603452,6.8422973270139025,6.023195978557375,7.351015752,4.487471034701125,4.669294868669073,3.8220322678053122,6.313123417192991,6.667584960476607,4.205556414911099,4.878720408518215,6.888157321743441,6.876045776671928,4.451416966378607,6.795021459269172,6.095303399153618,6.7810089546071515
Gene_540,5.300585459876713,6.161698526704753,6.102858577932334,6.149341911059881,4.588943168933918,6.803154742614022,6.239627518238998,6.733054281465998,4.107237822409948,6.311490859,5.365478676566059,6.645183496480902,6.843828774485624,5.648665064544288,6.017752546173286,5.351478370495347,7.651638948685879,5.879728060674234,5.077975674822818,5.284174086
Gene_541,4.8122347600824735,5.602676747448638,6.534364898636383,6.091093606255913,5.148460020220681,6.0062731561844185,4.468464684756357,7.150267395898296,5.7947159805037485,7.118549944255326,6.1267706011421135,6.753331171778211,4.664173154849478,7.847660002942449,6.308675294055616,6.466455972969412,5.902810456176564,6.019258967351125,5.851716862072597,7.017795969
Gene_542,5.473468312903957,5.4764240115934175,5.235813213362153,6.876173931693075,5.290568842671524,6.644595432415176,5.617547602,4.024036700108381,5.429685932213534,4.820891785637151,5.992071413,6.7670502184927095,5.566152476647428,6.195640528312316,5.196079655760579,7.216528232549537,5.1662527592808845,5.675020555738674,5.685039587545255,5.646048612326232
Gene_543,6.0339027236823375,4.809592264325509,6.925975100714616,5.908924139646973,5.822404005241261,6.655892137787583,6.963906934075863,5.979901248230348,5.228799700450709,4.226030383887871,6.722495769442937,5.683342235263356,7.393924530541073,5.181524913869832,6.169377469942707,5.224214011,6.420972782531467,5.984050273,5.844937955301521,7.188474966503524
Gene_544,5.313950243,5.382787753352038,6.107057452992297,5.654853118861973,6.687932972051428,5.387016728729311,5.942958833147058,7.183987443196889,6.341825213954967,5.939962458311435,5.345658128944897,6.586515158,5.231040087325208,6.1126852001603735,4.804424671776554,5.337482854,5.917856954427135,7.814649167323077,6.1008038704597745,7.654668315866706
Gene_545,5.398055558064823,5.366768603285023,5.1493867470480525,5.458993134217101,6.7556658387443145,5.7781117287077315,4.650226930618769,7.768169293059783,6.319965191145163,4.593056599486831,6.220323291690918,5.612915755525061,7.539356522600693,6.4370176220734185,5.3572784061172865,6.470571459400297,5.70740525,4.010965803828704,6.935973159265617,7.094934055641929
Gene_546,5.558151072759176,6.110886382828418,7.704592093297377,4.891887541741131,6.976040719355947,7.399486426972343,5.371345695,5.722486381139767,4.9636907526262295,5.796538858919695,7.837942029992275,6.422143692195263,5.751276575917467,6.834989427378586,6.849820365318906,7.638281183136422,5.955372376933558,5.8344210274324055,5.284455580241472,6.537462086725202
Gene_547,5.963410025657069,6.6596499980823705,7.090183471020447,5.251903935378353,4.032674935774006,5.978755220723758,6.29353753,6.249417687685042,5.673326752490956,6.124752099663935,4.451738331769165,6.776087372862564,6.587835122,6.585070202458372,6.138225236501841,7.5329782475310845,6.871993465426863,5.392922809,5.410820950302353,5.1203261865853635
Gene_548,7.515444808352248,6.381734169,5.626631574996916,5.499802182904004,5.830147642322269,7.6367399618306395,5.816699290473803,5.980205655479292,5.517686429063697,7.0989833574419645,6.551283332775587,4.999861078760043,7.083392143583352,7.322973308345543,5.120983731049549,5.814451465407147,6.016620981362414,6.8839831604696675,7.6093433756098765,4.314507607131422
Gene_549,7.959837254744675,6.4506130494313885,6.0827729037854255,6.036782833174235,3.6156932112142544,6.745150864284818,6.134166415995844,6.428342050660725,5.288537805916295,5.615543121022909,5.681819282473317,5.733983304439653,4.599330145113452,5.514889980695939,6.427768944350611,5.721321097160443,4.455378831392586,8.874082698009914,6.266177865,6.111694130106675
Gene_550,5.588975063496827,7.021622984073039,5.621240163396907,8.082660322109797,6.430862419015037,4.724317340004268,5.871453706748043,5.348324877843584,3.8056175301799757,7.59947094,4.902073636932954,6.260706161971275,5.835786215958506,4.111476587284594,4.929744559985584,6.794926017673945,7.944017650000442,6.367165405043044,7.103083278293367,5.844244691
Gene_551,6.703142542220004,6.533207317899312,6.165403660299704,4.617982431307563,5.516382860444564,6.841780774784013,4.9487799702174975,3.4682306837491863,5.772893992219074,5.858242445972461,8.201915894489169,9.160180592413623,9.234122313261963,9.289432202783573,6.995423155167812,8.461931627945688,7.998026941636514,7.877669553231004,8.018619523178696,9.283451593
Gene_552,6.135563416414709,6.728518643514536,6.637605812231208,6.258769805243921,7.195531388086709,4.481030219186685,6.504581814,6.626538363336943,4.760437714,4.4971293913176105,7.002809751955141,7.685870152221523,5.670558895275166,4.635966835160686,6.358234594014453,7.883811031184802,5.5230241400459406,6.686846977,6.695745792472643,6.191442047344609
Gene_553,5.254057873524399,5.338458557484708,6.753419464,5.385461216308905,5.143651481718796,5.388366263305441,7.118632334154212,6.013043374376952,5.820748974643088,5.889994501298949,6.006924721043714,5.076570794278608,3.7183379275794226,4.888149293335971,5.609695850888301,7.097422687422707,5.8968719376486245,5.480974281081852,5.109014558046569,6.656805829
Gene_554,7.292060334326523,5.250828273396758,7.3155082909401035,6.210496298921504,5.839580618024653,8.500900497934282,4.944360510201403,5.646314240432994,4.767568760835999,6.952461970536169,7.358357166430605,7.063435721867459,6.606149699758469,4.524387254,5.648325757156228,7.947304228889675,7.121950491915225,4.4624967817652745,5.944409476800729,6.3630984326610385
Gene_555,7.689188933651679,7.6699227814046385,7.223948753146004,5.802379532204035,5.634759022510154,4.328830227505935,8.035873535181793,6.468978078148468,5.508043095130517,7.328056888986968,5.2378415369737805,3.6907959785911513,6.098824045016432,5.212241742379561,5.216158260915316,5.645319640069242,5.866324085345188,5.990917205904314,5.116010101077999,5.779790470365922
Gene_556,5.027235483239999,6.406622034222674,5.827370865709165,6.638677139880301,5.936426460813879,4.549072108888776,6.075576372670038,7.048864141875362,5.970783594146015,6.775115121589086,5.850718790429167,7.817441415969784,5.058020519425538,7.5824477553138845,8.828999198,6.8518706081725895,9.134754904695047,9.111628195133877,5.031485838,7.963921333222717
Gene_557,4.954470514325947,5.973739206730148,5.375489544911423,6.74698084,6.031491562261996,6.690073676336612,7.087710426157866,6.691618575121389,6.273118434293644,5.001787741488595,3.124226572371725,5.8817915544290535,5.992828789018673,3.5174560140891615,7.924838362079866,6.286015807634625,5.150976567917965,7.465379427498519,4.204386779357684,4.770828966481683
Gene_558,5.997213889333099,5.466909597984166,5.655936043295774,5.625465849249749,5.020074425217755,4.042661411,5.331856951672233,6.193379451924159,4.651822955,6.0156822364716245,3.7005444763301014,7.801045196539334,6.332346371472004,6.659401789848495,6.301001233918476,6.573767761144585,6.078077714,6.2709213427074415,6.107603436,5.3914081944307215
Gene_559,7.900268424310965,7.023056555252239,7.643541509,6.391127876932726,7.167509822986446,5.276035269532213,5.355659732978015,3.2608597938625272,7.1861454740422985,7.5403239798198864,5.953375234785331,6.273594573261677,6.110549119552131,4.522227892246683,4.655013331391591,7.082841433916391,5.6930059541165985,6.584725347,4.907880090277604,4.526854123
Gene_560,5.446822755,5.746048293602765,5.246137886309039,6.382653551477492,7.124932545303241,4.257228026118959,6.4094385306422526,5.723328228280854,6.113394392,6.458994001674291,5.156403387468287,5.777434929228587,5.334859700715588,7.293933523105714,6.179523301537461,7.848938618561858,6.404408154071417,3.587449182080189,7.056041606458555,4.490448377530045
Gene_561,5.811797561227179,5.896413146594219,5.786124832445361,6.970316201788282,6.418759960127496,6.220583537737361,4.729048278907717,5.621420256786846,6.898669160339174,6.037696573123923,6.230533667211339,5.225315942336155,8.142711034464186,7.439597927430135,5.258179358298242,5.872642331878888,6.244598069649218,6.8634140715616105,6.029151912325013,4.975105100619134
Gene_562,6.6595314695891386,7.766511800327634,7.038606069208816,6.093158337699743,5.489010829804273,3.4464504039441017,5.831615077527148,5.673987504183151,6.390366194395376,5.846094773025312,5.282441360799947,5.995518203623209,7.234456978764691,6.427837860536044,5.226585073384984,6.648372778,5.613015161,6.890408005186841,8.527010418328604,5.641173629056451
Gene_563,5.679614940563206,4.220601069,5.060032170849934,6.476651040800557,7.715907631132694,5.902474616254376,6.327811073574123,6.952478156952806,5.189106064,6.3668140432854425,6.801605159726371,5.254606668,5.887736232808702,6.0295622868721015,5.806316339955619,8.463013688775025,5.693406925321618,6.586851538784868,4.069913130676568,6.431996563
Gene_564,5.2595098936678415,6.864824438491011,6.1514030479517325,6.298451814,5.217401402581411,6.707032359610785,8.084712921231016,4.992088304571794,5.660240992352477,6.231607474168092,7.142054592352247,5.4724026574209494,3.489777858959587,5.961348231172675,6.017183850385528,6.724075050744304,8.010903035413435,5.619946349399693,5.143711876,4.833082198628556
Gene_565,6.786406211995817,5.440453714710531,3.16696971,7.359189494164025,6.760506119584143,4.257052469513335,5.392431208220444,7.568182429527326,7.447796418457866,6.938640022678944,6.198078617,6.479354258818502,5.454344605637416,6.778682745725789,6.465384076819175,6.04323169,5.097585279255875,5.518135684515277,3.570244702317455,6.235787064198034
Gene_566,5.8238875660401375,6.082987419,5.869074194873874,7.128239783268837,5.124157594,5.194200345115795,7.010274586836015,5.955638544488439,7.378467355453808,5.3284877930194545,7.663228862627012,7.861458150467639,8.467048741957253,8.164596603057838,7.876043458424649,8.305680537667111,6.807402765609005,7.534044529665148,8.303895453274421,7.573244939840043
Gene_567,5.945221639661175,5.0775870151560465,6.007362681423567,4.521453063001201,5.512366579045037,4.563746135071883,6.693923233191258,6.7165893397596514,4.269737269515655,7.333885745500573,6.8601507958725465,5.341367919,6.2163054112483165,6.116565656815336,6.746277594,6.900791174028302,6.694032610967939,3.8939937986168665,7.194148148013126,7.527308224194598
Gene_568,8.497415126419854,6.046006386736341,5.3588857397753555,8.824330591003047,4.681031502,6.020106466869098,6.179622272631923,7.345147620452415,6.359738975126788,5.501366104211549,5.517875715678531,6.236646913,5.109168319869218,4.051621493267849,5.261284734457614,5.459860961,5.645149268648185,5.041085909994012,5.266574833182761,5.9889936783715925
Gene_569,5.048815629612044,5.658178179753865,4.993072639054856,6.047825319784683,5.435803820139514,4.505962206710249,7.255145788374904,5.502327476570961,4.731863195024688,5.831740865512458,5.229773016889858,6.543524332550028,6.681660651,8.380387746,7.125679932123462,6.243103058328415,5.379735703332321,6.293747351673999,6.326595959916356,5.486686910994339
Gene_570,6.0683715659676585,4.253533274420967,6.331647667125763,4.952842431309735,7.711028809190788,6.5239605120767346,5.600100009890683,5.254832229682649,5.895032292436376,6.612790741583289,6.783731396752877,4.601901985318125,5.755600164462489,6.555858459317407,5.712415852407903,5.793245596570729,5.862214139,5.164398759312254,7.173900931574208,4.981962328077185
Gene_571,5.9745058714148005,5.782841192863144,6.058370290817896,5.396141068763045,5.656794073156962,3.914207561094996,6.9737262308523675,6.298797780321762,5.226544156,7.898734981355239,6.3181593274098855,6.413647898282374,5.051378098791033,6.073104254380743,5.090367827255298,7.391042475055945,4.861217063023787,5.346102905768036,4.775774991644419,4.642301273132448
